"","TEHSIL","Tehsil","OBJECTID","PROVINCE","DISTRICT","SHAPE_Leng","Area_Sq_Km","Shape_Le_1","Shape_Area","id","fertility","elevation","poverty","night_lights","distance_to_lakes_rivers","distance_to_cities","Population","child_population","population_density","radio.x","radio.y","radio","electricity.x","electricity.y","electricity","television.x","television.y","television","mobile_phone.x","mobile_phone.y","mobile_phone","dtp_boolean.x","dtp_boolean.y","dtp_boolean","card.x","card.y","card","school_boolean.x","school_boolean.y","school_boolean","antenatal_care.x","antenatal_care.y","antenatal_care","age.x","age.y","age","mothers_age.x","mothers_age.y","mothers_age","dtp_number.x","dtp_number.y","dtp_number","school_level.x","school_level.y","school_level","wm_urban.x","wm_urban.y","wm_urban","hh_urban.x","hh_urban.y","hh_urban","ch_urban.x","ch_urban.y","ch_urban","urban_to_rural"
"101","PINDI BHATTIAN","PINDI BHATTIAN",334,"PUNJAB","HAFIZABAD",1.58632297249,1179.65134225,1.58632297196,0.112138564342,"332",8.55763568032172,195.198013656114,0.492068334498219,0.474546000361443,2,19.5301055245189,548791.134523686,58437.506195,4893866.24257096,0,0.0344827586206897,0.0344827586206897,0,0.975095785440613,0.975095785440613,0,0.488505747126437,0.488505747126437,0,0.812260536398467,0.812260536398467,0,0.882352941176471,0.882352941176471,0,0.537313432835821,0.537313432835821,0,0.478442280945758,0.478442280945758,0,0.773049645390071,0.773049645390071,0,2.04255319148936,2.04255319148936,0,27.884561891516,27.884561891516,0,2.66666666666667,2.66666666666667,0,3.2703488372093,3.2703488372093,0,0.432467532467532,0.432467532467532,0,0.405204460966543,0.405204460966543,0,0.451456310679612,0.451456310679612,0.429709434704562
"102","PINDI GHEB","PINDI GHEB",293,"PUNJAB","ATTOCK",2.3478440407,1544.9147662,2.34784403995,0.149286317059,"291",3.57054416414309,396.510697674419,0.399279444782248,0.710567981004715,0,40.2885062819916,307034.400701722,29240.182202,2056681.46117087,0,0.125570776255708,0.125570776255708,0,0.990909090909091,0.990909090909091,0,0.775,0.775,0,0.915909090909091,0.915909090909091,0,0.857142857142857,0.857142857142857,0,0.612903225806452,0.612903225806452,0,0.692682926829268,0.692682926829268,0,0.909090909090909,0.909090909090909,0,1.91025641025641,1.91025641025641,0,28.9268292682927,28.9268292682927,0,2.85,2.85,0,3.61737089201878,3.61737089201878,0,0.44683908045977,0.44683908045977,0,0.428571428571429,0.428571428571429,0,0.399267399267399,0.399267399267399,0.424892636099533
"103","PIPLAN","PIPLAN",367,"PUNJAB","MIANWALI",1.64838341894,1197.12073252,1.6483834177,0.114576014895,"364",6.02490063947717,193.235187424426,0.489335154822683,0.70566600561142,11,34.8747731397459,420927.187300743,47236.398382,3673781.00631698,0,0.0669745958429561,0.0669745958429561,0,0.942263279445728,0.942263279445728,0,0.64203233256351,0.64203233256351,0,0.868360277136259,0.868360277136259,0,0.96551724137931,0.96551724137931,0,0.538461538461538,0.538461538461538,0,0.507911392405063,0.507911392405063,0,0.815533980582524,0.815533980582524,0,2.16206896551724,2.16206896551724,0,28.0712025316456,28.0712025316456,0,2.36170212765957,2.36170212765957,0,3.41121495327103,3.41121495327103,0,0.380681818181818,0.380681818181818,0,0.385106382978723,0.385106382978723,0,0.316455696202532,0.316455696202532,0.360747965787691
"104","QAIDABAD","QAIDABAD",353,"PUNJAB","KHUSHAB",1.85278253678,1281.14695243,1.85278254,0.122537654579,"350",4.78123588479705,255.186085972851,0.576316059411111,0.713688015937805,0,51.9411764705882,366878.849719481,37706.640502,2994009.07402675,0,0.036319612590799,0.036319612590799,0,0.927536231884058,0.927536231884058,0,0.635265700483092,0.635265700483092,0,0.898550724637681,0.898550724637681,0,0.897727272727273,0.897727272727273,0,0.761904761904762,0.761904761904762,0,0.400998336106489,0.400998336106489,0,0.788235294117647,0.788235294117647,0,2.09349593495935,2.09349593495935,0,28.3277870216306,28.3277870216306,0,2.63291139240506,2.63291139240506,0,3.27385892116183,3.27385892116183,0,0.285302593659942,0.285302593659942,0,0.243243243243243,0.243243243243243,0,0.272727272727273,0.272727272727273,0.267091036543486
"105","RAHIM YAR KHAN","RAHIM YAR KHAN",390,"PUNJAB","RAHIM YAR KHAN",3.19613528256,2626.68337158,3.19613528595,0.242015708815,"387",11.4752175669832,82.7374173137762,0.721044888113361,0.652204245328903,0,59.8674525589419,1590154.09017318,192741.880967,6570458.16554293,0,0.081799591002045,0.081799591002045,0,0.926380368098159,0.926380368098159,0,0.596114519427403,0.596114519427403,0,0.786298568507158,0.786298568507158,0,0.811475409836066,0.811475409836066,0,0.597701149425287,0.597701149425287,0,0.494572591587517,0.494572591587517,0,0.721362229102167,0.721362229102167,0,2.00829383886256,2.00829383886256,0,27.5841248303935,27.5841248303935,0,2.63775510204082,2.63775510204082,0,3.54046639231824,3.54046639231824,0,0.437383177570093,0.437383177570093,0,0.416276894293732,0.416276894293732,0,0.355016538037486,0.355016538037486,0.402892203300437
"106","RAJANPUR","RAJANPUR",394,"PUNJAB","RAJANPUR",2.88511413783,2718.20427458,2.88511413927,0.252191747352,"391",4.29066893828586,109.658503026968,0.729926135892419,0.758986604213715,5,106.791907514451,615449.027342863,83327.013993,2440401.13843948,0,0.11496062992126,0.11496062992126,0,0.789308176100629,0.789308176100629,0,0.476340694006309,0.476340694006309,0,0.80188679245283,0.80188679245283,0,0.545454545454545,0.545454545454545,0,0.582089552238806,0.582089552238806,0,0.398230088495575,0.398230088495575,0,0.779220779220779,0.779220779220779,0,2.16198704103672,2.16198704103672,0,27.6359039190898,27.6359039190898,0,2.56862745098039,2.56862745098039,0,3.59365079365079,3.59365079365079,0,0.40506329113924,0.40506329113924,0,0.351585014409222,0.351585014409222,0,0.301181102362205,0.301181102362205,0.352609802636889
"107","RAWALPINDI","RAWALPINDI",401,"PUNJAB","RAWALPINDI",2.73041636703,1620.55254778,2.73041636994,0.156662062439,"398",31.118842559696,442.976527900797,0.394224805517248,0.492376655340195,0,23.0970314576872,3056583.40588149,276227.191952,19510680.2393313,0,0.137130801687764,0.137130801687764,0,0.995798319327731,0.995798319327731,0,0.798319327731092,0.798319327731092,0,0.90295358649789,0.90295358649789,0,0.729411764705882,0.729411764705882,0,0.7,0.7,0,0.804532577903683,0.804532577903683,0,0.861788617886179,0.861788617886179,0,1.76190476190476,1.76190476190476,0,27.9971671388102,27.9971671388102,0,2.66129032258065,2.66129032258065,0,3.78697183098592,3.78697183098592,0,0,0,0,0,0,0,0,0,0
"108","RENALA KHURD","RENALA KHURD",385,"PUNJAB","OKARA",1.29656963822,624.348656984,1.29656963507,0.0586821187878,"382",15.933232054026,184.225385527877,0.513220579846191,0.47333100438118,0,14.8351126927639,537363.1955801,59448.46306,9157188.02729764,0,0.0134874759152216,0.0134874759152216,0,0.973025048169557,0.973025048169557,0,0.616570327552986,0.616570327552986,0,0.851637764932563,0.851637764932563,0,0.937062937062937,0.937062937062937,0,0.744525547445255,0.744525547445255,0,0.610169491525424,0.610169491525424,0,0.805555555555556,0.805555555555556,0,1.93478260869565,1.93478260869565,0,28.4463276836158,28.4463276836158,0,2.82706766917293,2.82706766917293,0,3.40277777777778,3.40277777777778,0,0.445652173913043,0.445652173913043,0,0.389312977099237,0.389312977099237,0,0.412532637075718,0.412532637075718,0.415832596029333
"109","ROJHAN","ROJHAN",395,"PUNJAB","RAJANPUR",2.98832848188,2798.61790342,2.98832848577,0.258689808987,"392",2.24384630319378,98.7883995703545,0.800740637981546,0.110846251249313,26,124.31149301826,318894.922335703,45042.270148,1232730.90495702,0,0.0455580865603645,0.0455580865603645,0,0.671981776765376,0.671981776765376,0,0.275626423690205,0.275626423690205,0,0.694760820045558,0.694760820045558,0,0.396135265700483,0.396135265700483,0,0.283898305084746,0.283898305084746,0,0.132382892057026,0.132382892057026,0,0.35031847133758,0.35031847133758,0,2.05200945626478,2.05200945626478,0,28.7902240325866,28.7902240325866,0,2.29268292682927,2.29268292682927,0,3.18461538461538,3.18461538461538,0,0.131178707224335,0.131178707224335,0,0.126050420168067,0.126050420168067,0,0.0997830802603037,0.0997830802603037,0.119004069217569
"110","SADIQABAD","SADIQABAD",391,"PUNJAB","RAHIM YAR KHAN",3.34690627885,2546.2114612,3.34690627907,0.234187657067,"388",19.0880610716092,76.6768455380966,0.76740565837685,0.62406899034977,5,65.1327407407407,1229232.67321614,155399.09146,5248921.69216442,0,0.0815677966101695,0.0815677966101695,0,0.934322033898305,0.934322033898305,0,0.597457627118644,0.597457627118644,0,0.778601694915254,0.778601694915254,0,0.614285714285714,0.614285714285714,0,0.269406392694064,0.269406392694064,0,0.475268817204301,0.475268817204301,0,0.701986754966887,0.701986754966887,0,2.04738154613466,2.04738154613466,0,27.6666666666667,27.6666666666667,0,2.22754491017964,2.22754491017964,0,3.3921568627451,3.3921568627451,0,0.43258785942492,0.43258785942492,0,0.40913508260447,0.40913508260447,0,0.350663716814159,0.350663716814159,0.397462219614517
"111","SAFDARABAD","SAFDARABAD",377,"PUNJAB","NANKANA SAHIB",1.37390316715,604.092262341,1.37390316842,0.0572720991987,"374",28.8126278826641,200.354644149578,0.541944886504957,0.500687003135681,0,14.5778045838359,423227.672847949,44974.255749,7389770.56488888,0,0.0181818181818182,0.0181818181818182,0,1,1,0,0.741496598639456,0.741496598639456,0,0.875283446712018,0.875283446712018,0,0.894736842105263,0.894736842105263,0,0.705882352941177,0.705882352941177,0,0.689088191330344,0.689088191330344,0,0.89622641509434,0.89622641509434,0,2.0580204778157,2.0580204778157,0,27.4304932735426,27.4304932735426,0,2.71764705882353,2.71764705882353,0,3.19088937093276,3.19088937093276,0,0.404539385847797,0.404539385847797,0,0.4,0.4,0,0.361764705882353,0.361764705882353,0.388768030576717
"112","SAHIWAL","SAHIWAL",407,"PUNJAB","SARGODHA",1.58309796123,759.890241673,1.58309795635,0.0723090025332,"404",8.99808044125809,169.999036608863,0.405094836000533,0.482905000448227,0,35.4845857418112,373318.126954663,40127.891749,5162816.71543259,0,0.032258064516129,0.032258064516129,0,0.950034223134839,0.950034223134839,0,0.684931506849315,0.684931506849315,0,0.86652977412731,0.86652977412731,0,0.873563218390805,0.873563218390805,0,0.660777385159011,0.660777385159011,0,0.59816091954023,0.59816091954023,0,0.884615384615385,0.884615384615385,0,1.98872604284104,1.98872604284104,0,28.1011494252874,28.1011494252874,0,2.72277227722772,2.72277227722772,0,3.55076923076923,3.55076923076923,0,0.401301518438178,0.401301518438178,0,0.382216323822163,0.382216323822163,0,0.368041237113402,0.368041237113402,0.383853026457914
"113","SAHIWAL_SAHIWAL","SAHIWAL_SAHIWAL",404,"PUNJAB","SAHIWAL",2.47041660401,1644.6217452,2.47041660226,0.154299986255,"401",18.2825812528012,166.991884580703,0.572817092766427,0.464702000220617,3,15.026102610261,1656303.92872379,169073.057325,10734310.2804075,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA
"114","SAMBRIAL","SAMBRIAL",417,"PUNJAB","SIALKOT",0.93038272012,361.486892952,0.930382718135,0.0345015695785,"414",23.388466702647,232.871743486974,0.372860417606119,NA,0,6.7374749498998,396648.865108049,42757.637787,11496545.5181849,0,0.0458891013384321,0.0458891013384321,0,0.998087954110899,0.998087954110899,0,0.864244741873805,0.864244741873805,0,0.948374760994264,0.948374760994264,0,0.975,0.975,0,0.934579439252336,0.934579439252336,0,0.819932049830125,0.819932049830125,0,0.920289855072464,0.920289855072464,0,2.11083743842365,2.11083743842365,0,28.0588901472254,28.0588901472254,0,2.87179487179487,2.87179487179487,0,3.59668508287293,3.59668508287293,0,0.347873500545256,0.347873500545256,0,0.377777777777778,0.377777777777778,0,0.377314814814815,0.377314814814815,0.367655364379283
"115","SAMUNDARI","SAMUNDARI",323,"PUNJAB","FAISALABAD",1.99834499707,869.034385888,1.99834499798,0.0818998719286,"321",17.2607546252719,171.656514382403,0.406523217325078,0.47629751265049,0,12.8199492814877,793660.551774212,81312.723225,9690620.181508,0,0.0438709677419355,0.0438709677419355,0,0.996134020618557,0.996134020618557,0,0.789948453608247,0.789948453608247,0,0.908505154639175,0.908505154639175,0,0.785714285714286,0.785714285714286,0,0.656716417910448,0.656716417910448,0,0.774278215223097,0.774278215223097,0,0.895348837209302,0.895348837209302,0,2.03171247357294,2.03171247357294,0,27.8101487314086,27.8101487314086,0,2.57251908396947,2.57251908396947,0,3.5683615819209,3.5683615819209,0,0.44609375,0.44609375,0,0.437575757575758,0.437575757575758,0,0.415750915750916,0.415750915750916,0.433140141108891
"116","SARAI ALAMGIR","SARAI ALAMGIR",332,"PUNJAB","GUJRAT",1.30402385078,485.812193152,1.30402384861,0.0466285051914,"330",10.1361944244384,259.150746268657,0.27895109243135,NA,0,19.5776119402985,303178.845788757,31553.105863,6502006.54179826,0,0.0626223091976517,0.0626223091976517,0,0.998043052837573,0.998043052837573,0,0.863013698630137,0.863013698630137,0,0.945205479452055,0.945205479452055,0,0.96875,0.96875,0,0.924528301886792,0.924528301886792,0,0.84993531694696,0.84993531694696,0,0.975806451612903,0.975806451612903,0,1.95508982035928,1.95508982035928,0,28.4463130659767,28.4463130659767,0,2.95161290322581,2.95161290322581,0,3.53729071537291,3.53729071537291,0,0.408820023837902,0.408820023837902,0,0.383763837638376,0.383763837638376,0,0.367688022284123,0.367688022284123,0.3867572945868
"117","SARGODHA","SARGODHA",408,"PUNJAB","SARGODHA",2.67225025812,1457.87583697,2.6722502514,0.138883927065,"405",20.4924174030365,186.662182361734,0.424021322463744,0.529838502407074,0,14.0627177700348,1685523.8450356,167762.933738,12136205.2517909,0,0.0825396825396825,0.0825396825396825,0,0.989429175475687,0.989429175475687,0,0.711416490486258,0.711416490486258,0,0.874207188160677,0.874207188160677,0,0.810679611650485,0.810679611650485,0,0.628140703517588,0.628140703517588,0,0.716160220994475,0.716160220994475,0,0.90234375,0.90234375,0,2.05162241887906,2.05162241887906,0,28.5504143646409,28.5504143646409,0,2.62275449101796,2.62275449101796,0,3.60270009643202,3.60270009643202,0,0.485750474984167,0.485750474984167,0,0.468354430379747,0.468354430379747,0,0.397653194263364,0.397653194263364,0.450586033209093
"118","SHAH KOT","SHAH KOT",378,"PUNJAB","NANKANA SAHIB",0.794801492104,244.432416933,0.794801490731,0.0231343055097,"375",11.8152305819772,194.891891891892,0.478741938809314,0.37618699669838,0,4.62650602409639,247883.7766499,26318.297474,10714986.7345689,0,0.0367965367965368,0.0367965367965368,0,0.989177489177489,0.989177489177489,0,0.666666666666667,0.666666666666667,0,0.874458874458874,0.874458874458874,0,0.875,0.875,0,0.428571428571429,0.428571428571429,0,0.701444622792937,0.701444622792937,0,0.890909090909091,0.890909090909091,0,2.05821917808219,2.05821917808219,0,27.8619582664526,27.8619582664526,0,2.76785714285714,2.76785714285714,0,3.4324942791762,3.4324942791762,0,0.447902571041949,0.447902571041949,0,0.415384615384615,0.415384615384615,0,0.435754189944134,0.435754189944134,0.433013792123566
"119","SHAHPUR","SHAHPUR",409,"PUNJAB","SARGODHA",1.55640045413,788.007613057,1.55640045276,0.0752400384685,"406",10.0599425630076,180.186175115207,0.472175239636889,0.5356525182724,0,22.609778597786,422428.486739157,44096.133003,5614410.82883033,0,0.0770925110132159,0.0770925110132159,0,0.991189427312775,0.991189427312775,0,0.605726872246696,0.605726872246696,0,0.8215859030837,0.8215859030837,0,0.746987951807229,0.746987951807229,0,0.452054794520548,0.452054794520548,0,0.518821603927987,0.518821603927987,0,0.836206896551724,0.836206896551724,0,1.97627118644068,1.97627118644068,0,28.1865793780687,28.1865793780687,0,2.16393442622951,2.16393442622951,0,3.2120253164557,3.2120253164557,0,0.385991058122206,0.385991058122206,0,0.391120507399577,0.391120507399577,0,0.303125,0.303125,0.360078855173928
"120","SHAKARGARH","SHAKARGARH",381,"PUNJAB","NAROWAL",1.88544982645,965.570144457,1.88544982779,0.0916775958928,"378",14.4576706505045,257.899206349206,0.585355592081417,0.446823000907898,16,11.1619771863118,799176.958547516,89916.222936,8717254.75308063,0,0.0942460317460317,0.0942460317460317,0,1,1,0,0.757425742574257,0.757425742574257,0,0.959405940594059,0.959405940594059,0,0.697872340425532,0.697872340425532,0,0.742138364779874,0.742138364779874,0,0.749387254901961,0.749387254901961,0,0.961832061068702,0.961832061068702,0,2.12367021276596,2.12367021276596,0,26.9675245098039,26.9675245098039,0,2.43558282208589,2.43558282208589,0,3.58381030253475,3.58381030253475,0,0.276167947959787,0.276167947959787,0,0.296703296703297,0.296703296703297,0,0.247512437810945,0.247512437810945,0.273461227491343
"121","SHANGLA HILL","SHANGLA HILL",379,"PUNJAB","NANKANA SAHIB",0.985367022193,302.877994057,0.985367022734,0.0287177847956,"376",10.6448288532625,195.110843373494,0.51533949971199,NA,0,10.2987951807229,238229.126802748,25281.540444,8295525.87354329,0,0.0182648401826484,0.0182648401826484,0,0.995444191343964,0.995444191343964,0,0.737442922374429,0.737442922374429,0,0.87243735763098,0.87243735763098,0,0.826666666666667,0.826666666666667,0,0.222222222222222,0.222222222222222,0,0.751470588235294,0.751470588235294,0,0.940677966101695,0.940677966101695,0,1.86101694915254,1.86101694915254,0,27.4764705882353,27.4764705882353,0,2.61290322580645,2.61290322580645,0,3.55772994129159,3.55772994129159,0,0.47568988173456,0.47568988173456,0,0.442622950819672,0.442622950819672,0,0.398255813953488,0.398255813953488,0.438856215502573
"122","SHARAK PUR","SHARAK PUR",413,"PUNJAB","SHEIKHUPURA",1.04654892947,375.597609276,1.04654892998,0.035484737582,"410",13.1567935934345,200.684210526316,0.474406478228047,NA,6,14.005859375,217426.566346706,25300.809916,6127326.31442645,0,0.0494672754946728,0.0494672754946728,0,0.998479087452471,0.998479087452471,0,0.768821292775665,0.768821292775665,0,0.884410646387833,0.884410646387833,0,0.838187702265372,0.838187702265372,0,0.698224852071006,0.698224852071006,0,0.725175526579739,0.725175526579739,0,0.932011331444759,0.932011331444759,0,1.97537473233405,1.97537473233405,0,27.6720160481444,27.6720160481444,0,2.79766536964981,2.79766536964981,0,3.61825726141079,3.61825726141079,0,0.492660550458716,0.492660550458716,0,0.501061571125265,0.501061571125265,0,0.477073170731707,0.477073170731707,0.490265097438563
"123","SHEIKHUPURA","SHEIKHUPURA",414,"PUNJAB","SHEIKHUPURA",2.18057511454,1260.02466276,2.1805751113,0.11936723864,"411",19.6569147749849,204.265969802555,0.422995972569327,0.567357987165451,0,8.19163763066202,1636109.85926159,182201.133685,13706523.480835,0,0.0331695331695332,0.0331695331695332,0,0.992628992628993,0.992628992628993,0,0.755528255528256,0.755528255528256,0,0.901719901719902,0.901719901719902,0,0.75,0.75,0,0.537037037037037,0.537037037037037,0,0.636144578313253,0.636144578313253,0,0.925233644859813,0.925233644859813,0,2.0034965034965,2.0034965034965,0,28.2120481927711,28.2120481927711,0,2.60769230769231,2.60769230769231,0,3.47474747474747,3.47474747474747,0,0.437362637362637,0.437362637362637,0,0.443946188340807,0.443946188340807,0,0.431746031746032,0.431746031746032,0.437684952483159
"124","SHORKOT","SHORKOT",338,"PUNJAB","JHANG",2.40354430326,1227.90004748,2.40354430469,0.115646879067,"336",10.2357108060867,143.986202759448,0.448038713886985,0.609718978404999,2,29.7318536292741,576552.714904999,63599.031024,4985458.48842988,0,0.0459965928449744,0.0459965928449744,0,0.902896081771721,0.902896081771721,0,0.419080068143101,0.419080068143101,0,0.858361774744027,0.858361774744027,0,0.841379310344828,0.841379310344828,0,0.346666666666667,0.346666666666667,0,0.557907845579078,0.557907845579078,0,0.844155844155844,0.844155844155844,0,2.11576354679803,2.11576354679803,0,28.2341220423412,28.2341220423412,0,2.89344262295082,2.89344262295082,0,3.36607142857143,3.36607142857143,0,0.441277080957811,0.441277080957811,0,0.428571428571429,0.428571428571429,0,0.404395604395604,0.404395604395604,0.424748037974948
"125","SHUJABAD","SHUJABAD",371,"PUNJAB","MULTAN",1.36544309622,837.926435103,1.36544309362,0.0781807056617,"368",14.6234490300152,112.86944937833,0.683113437748082,0.464448004961014,14,16.9671403197158,670551.907528187,82212.098073,8576948.77339389,0,0.0935672514619883,0.0935672514619883,0,0.932038834951456,0.932038834951456,0,0.586744639376218,0.586744639376218,0,0.848543689320388,0.848543689320388,0,0.810457516339869,0.810457516339869,0,0.634328358208955,0.634328358208955,0,0.505235602094241,0.505235602094241,0,0.836734693877551,0.836734693877551,0,2.03580562659847,2.03580562659847,0,28.4607329842932,28.4607329842932,0,2.44715447154472,2.44715447154472,0,3.36010362694301,3.36010362694301,0,0.504337050805452,0.504337050805452,0,0.467652495378928,0.467652495378928,0,0.409836065573771,0.409836065573771,0.460608537252717
"126","SIALKOT","SIALKOT",418,"PUNJAB","SIALKOT",1.67129765589,973.159471441,1.98059957331,0.0929130177081,"415",34.6271345297526,248.044186046512,0.41817762976469,0.501505970954895,2,10.3067164179104,1877924.26442515,183615.644637,20211637.8387894,0,0.0541062801932367,0.0541062801932367,0,1,1,0,0.90549662487946,0.90549662487946,0,0.93731918997107,0.93731918997107,0,0.953488372093023,0.953488372093023,0,0.877005347593583,0.877005347593583,0,0.843172331544425,0.843172331544425,0,0.956521739130435,0.956521739130435,0,2.03527815468114,2.03527815468114,0,28.2057245080501,28.2057245080501,0,2.75609756097561,2.75609756097561,0,3.86411889596603,3.86411889596603,0,0.333902161547213,0.333902161547213,0,0.365313653136531,0.365313653136531,0,0.280503144654088,0.280503144654088,0.326572986445944
"127","SILLANWALI","SILLANWALI",410,"PUNJAB","SARGODHA",1.76430128771,611.342590105,1.76430128796,0.0580984094791,"407",11.8564872155755,175.716363636364,0.392994071539609,0.533571004867554,0,25.0726392251816,387168.228093495,41169.434288,6664007.35518884,0,0.0372093023255814,0.0372093023255814,0,0.974418604651163,0.974418604651163,0,0.681395348837209,0.681395348837209,0,0.872093023255814,0.872093023255814,0,0.892561983471074,0.892561983471074,0,0.729508196721312,0.729508196721312,0,0.634645669291339,0.634645669291339,0,0.870748299319728,0.870748299319728,0,1.88252148997135,1.88252148997135,0,28.4220472440945,28.4220472440945,0,2.72222222222222,2.72222222222222,0,3.49379652605459,3.49379652605459,0,0.339779005524862,0.339779005524862,0,0.367614879649891,0.367614879649891,0,0.352331606217617,0.352331606217617,0.353241830464123
"128","SOHAWA","SOHAWA",342,"PUNJAB","JHELUM",2.06169542151,911.996248991,2.06169542141,0.0877252109475,"340",4.79552252027724,406.781027667984,0.463421114614304,0.463025003671646,0,30.631329113924,208324.233354808,20413.516887,2374736.1916232,0,0.149779735682819,0.149779735682819,0,0.986784140969163,0.986784140969163,0,0.777533039647577,0.777533039647577,0,0.892070484581498,0.892070484581498,0,0.907407407407407,0.907407407407407,0,0.647058823529412,0.647058823529412,0,0.798151001540832,0.798151001540832,0,0.95,0.95,0,2.03759398496241,2.03759398496241,0,28.6748844375963,28.6748844375963,0,2.97959183673469,2.97959183673469,0,3.3957528957529,3.3957528957529,0,0.211901306240929,0.211901306240929,0,0.217131474103586,0.217131474103586,0,0.211267605633803,0.211267605633803,0.213433461992772
"129","TALA GANG","TALA GANG",312,"PUNJAB","CHAKWAL",2.91318745663,3161.00813174,2.91318745393,0.304179588086,"310",3.43438349979618,455.56345408977,0.478034256962139,0.639735658963521,0,46.0530751708428,595198.162004822,60082.695968,1956732.7503795,0,0.123430962343096,0.123430962343096,0,0.945606694560669,0.945606694560669,0,0.715481171548117,0.715481171548117,0,0.870292887029289,0.870292887029289,0,0.882352941176471,0.882352941176471,0,0.388888888888889,0.388888888888889,0,0.713836477987421,0.713836477987421,0,0.932584269662921,0.932584269662921,0,1.82038834951456,1.82038834951456,0,28.872641509434,28.872641509434,0,2.71666666666667,2.71666666666667,0,3.63215859030837,3.63215859030837,0,0.37037037037037,0.37037037037037,0,0.375,0.375,0,0.323404255319149,0.323404255319149,0.356258208563173
"130","TANDLIANWALA","TANDLIANWALA",324,"PUNJAB","FAISALABAD",2.68567283601,1355.2444941,2.68567283347,0.12751031025,"322",11.6673151356323,171.159956474429,0.449577694072962,0.452915668487549,72,22.8404139433551,854768.795213373,87927.525046,6703526.90333426,0,0.0228187919463087,0.0228187919463087,0,0.979865771812081,0.979865771812081,0,0.612903225806452,0.612903225806452,0,0.741935483870968,0.741935483870968,0,0.694063926940639,0.694063926940639,0,0.569832402234637,0.569832402234637,0,0.497164461247637,0.497164461247637,0,0.842342342342342,0.842342342342342,0,2.01581722319859,2.01581722319859,0,28.586011342155,28.586011342155,0,2.65131578947368,2.65131578947368,0,3.24714828897338,3.24714828897338,0,0.428085106382979,0.428085106382979,0,0.393939393939394,0.393939393939394,0,0.389728096676737,0.389728096676737,0.403917532333037
"131","TAUNSA","TAUNSA",318,"PUNJAB","DERA GHAZI KHAN",2.63620583243,2664.5741488,2.63620583273,0.251513980602,"316",3.9857675294623,178.182369146005,0.760767810855358,0.738422671953837,6,40.2848484848485,575750.996748749,74572.084739,2289141.12595525,0,0.0885122410546139,0.0885122410546139,0,0.930451127819549,0.930451127819549,0,0.446327683615819,0.446327683615819,0,0.838649155722326,0.838649155722326,0,0.439393939393939,0.439393939393939,0,0.169014084507042,0.169014084507042,0,0.544715447154472,0.544715447154472,0,0.6,0.6,0,2.11627906976744,2.11627906976744,0,27.6924119241192,27.6924119241192,0,2.56896551724138,2.56896551724138,0,3.55223880597015,3.55223880597015,0,0.469489414694894,0.469489414694894,0,0.415094339622642,0.415094339622642,0,0.389721627408994,0.389721627408994,0.42476846057551
"132","TAXILA","TAXILA",402,"PUNJAB","RAWALPINDI",0.896920123457,279.556575039,0.896920125034,0.0271365256772,"399",35.1373579828622,502.3,0.428974220538751,NA,0,5.61025641025641,545598.167611275,46334.300625,20105675.0632482,0,0.15016501650165,0.15016501650165,0,0.99672131147541,0.99672131147541,0,0.816393442622951,0.816393442622951,0,0.940983606557377,0.940983606557377,0,0.871287128712871,0.871287128712871,0,0.689655172413793,0.689655172413793,0,0.716612377850163,0.716612377850163,0,0.871951219512195,0.871951219512195,0,1.94299287410926,1.94299287410926,0,28.8783930510315,28.8783930510315,0,2.52873563218391,2.52873563218391,0,3.75454545454545,3.75454545454545,0,0.5576171875,0.5576171875,0,0.591044776119403,0.591044776119403,0,0.526086956521739,0.526086956521739,0.558249640047047
"133","TOBA TEK SINGH","TOBA TEK SINGH",421,"PUNJAB","TOBA TEK SINGH",2.28525495695,1270.46165257,2.28525496359,0.119640397247,"417",13.9301663657929,157.423255813953,0.332615500799574,0.450373008847237,0,13.6938300349243,969164.523708005,96864.939548,8100646.15304767,0,0.074792243767313,0.074792243767313,0,0.982019363762102,0.982019363762102,0,0.764868603042877,0.764868603042877,0,0.922544951590595,0.922544951590595,0,0.878205128205128,0.878205128205128,0,0.708333333333333,0.708333333333333,0,0.739089184060721,0.739089184060721,0,0.901639344262295,0.901639344262295,0,2.01988071570577,2.01988071570577,0,28.6650853889943,28.6650853889943,0,2.71532846715328,2.71532846715328,0,3.62901155327343,3.62901155327343,0,0.376689189189189,0.376689189189189,0,0.409986859395532,0.409986859395532,0,0.323679727427598,0.323679727427598,0.370118592004106
"134","VEHARI","VEHARI",424,"PUNJAB","VEHARI",2.2305024581,1391.50062985,2.2305024555,0.129881336181,"420",13.908023637974,138.273752012882,0.649471999990383,0.602223992347717,9,19.4251207729469,1015839.31897705,110562.488798,7821287.86819222,0,0.0338345864661654,0.0338345864661654,0,0.93125,0.93125,0,0.53,0.53,0,0.865,0.865,0,0.790816326530612,0.790816326530612,0,0.609756097560976,0.609756097560976,0,0.528,0.528,0,0.768888888888889,0.768888888888889,0,1.94973070017953,1.94973070017953,0,28.552,28.552,0,2.63225806451613,2.63225806451613,0,3.45117845117845,3.45117845117845,0,0.481324278438031,0.481324278438031,0,0.412698412698413,0.412698412698413,0,0.429541595925297,0.429541595925297,0.441188095687247
